restaurant_id,online_order,book_table
36795,Yes,No
47530,Yes,No
43421,No,No
5611,Yes,No
9737,Yes,No
6808,Yes,No
41603,No,No
43000,Yes,No
18770,No,Yes
9104,Yes,No
47110,No,No
33580,Yes,No
4425,No,No
17276,No,No
43331,No,Yes
8860,Yes,No
10013,No,No
8287,No,Yes
50387,Yes,No
21114,Yes,No
2269,Yes,No
9538,No,No
49038,Yes,No
49365,No,Yes
3215,Yes,No
18160,No,No
43287,No,No
1082,Yes,No
40011,Yes,No
25520,Yes,No
29136,No,No
999,Yes,No
25765,No,No
8800,Yes,Yes
16540,Yes,No
38591,No,No
51636,No,No
557,Yes,Yes
11784,Yes,Yes
3971,Yes,No
992,Yes,No
39744,Yes,No
41068,No,No
36011,Yes,No
47079,No,No
36485,Yes,Yes
50525,Yes,Yes
36909,No,No
16535,Yes,No
34014,Yes,No
16244,Yes,No
4871,Yes,No
4369,Yes,No
35006,Yes,No
4548,No,Yes
483,Yes,No
25674,No,Yes
18031,No,No
10006,No,No
42658,Yes,No
17058,Yes,No
25348,Yes,No
41219,Yes,No
8812,Yes,No
47493,Yes,No
38907,No,No
8810,Yes,No
30951,Yes,No
25079,No,No
14640,No,No
49509,No,No
48150,Yes,No
27596,Yes,Yes
10819,No,No
15215,No,No
20137,Yes,No
13914,No,No
31095,No,Yes
13701,No,No
44681,No,No
13439,Yes,No
8999,Yes,No
50040,Yes,No
5079,No,Yes
26256,No,No
46607,No,No
23950,Yes,No
28910,Yes,No
12646,Yes,No
33690,No,No
49028,Yes,No
16464,Yes,Yes
8039,Yes,No
40855,No,No
31677,Yes,Yes
19443,No,No
44600,No,No
1308,Yes,No
37851,Yes,No
6472,Yes,No
5576,Yes,No
45738,Yes,Yes
31268,Yes,Yes
18709,Yes,Yes
24375,No,No
47057,Yes,No
43356,No,No
29368,Yes,No
47014,No,No
11942,No,No
17960,Yes,No
37081,No,No
42313,Yes,No
50539,Yes,No
41547,Yes,No
28216,Yes,No
23547,No,No
33492,No,No
26368,Yes,No
25819,No,No
37883,Yes,No
33782,No,No
17985,Yes,No
14247,No,No
21208,Yes,No
15804,No,No
3322,No,No
31301,Yes,Yes
4693,Yes,No
27187,Yes,No
42971,No,No
1601,No,No
25476,Yes,No
33005,Yes,No
3132,No,No
7120,Yes,No
24483,No,No
9426,Yes,No
39960,No,No
41280,Yes,No
33686,Yes,No
43942,No,No
39102,No,No
44497,Yes,No
34237,Yes,No
20198,Yes,Yes
25422,Yes,No
35308,Yes,No
23509,Yes,No
15496,No,No
17644,Yes,No
5344,Yes,No
24849,Yes,Yes
34379,No,No
727,No,No
4736,No,No
44317,No,No
38500,Yes,No
3505,Yes,No
21667,No,No
10980,No,Yes
44290,No,No
4835,Yes,No
38614,No,No
31597,No,No
16292,Yes,No
38566,No,No
32697,Yes,No
49103,Yes,No
39000,No,No
3634,Yes,No
7718,No,No
48897,Yes,No
50893,No,No
14415,No,No
51044,No,No
45931,No,No
31571,No,No
48660,No,No
321,Yes,No
46731,Yes,No
33280,Yes,No
10315,No,No
3120,No,No
40602,Yes,No
25698,No,No
17560,Yes,Yes
12306,Yes,No
10771,No,No
10544,No,No
29415,Yes,No
884,Yes,No
11266,Yes,No
10739,No,No
36277,No,No
7241,No,No
21155,No,No
13909,No,No
8304,Yes,No
38451,Yes,Yes
24438,Yes,No
33792,No,No
37151,Yes,No
25998,Yes,No
48631,Yes,No
14172,Yes,No
32194,Yes,No
39864,No,No
39206,No,No
9626,No,No
50645,No,No
37948,Yes,No
34953,Yes,No
2027,No,No
42943,No,No
3021,Yes,No
29834,Yes,No
2527,No,No
27053,Yes,No
40599,Yes,No
27328,Yes,No
34759,No,Yes
7706,Yes,No
29707,No,No
50843,Yes,No
44873,Yes,No
29581,Yes,No
1333,Yes,No
17188,Yes,No
41927,No,No
51182,Yes,No
11801,Yes,No
17897,Yes,No
43248,No,Yes
10258,No,No
40165,Yes,No
36152,No,No
35413,Yes,No
6368,No,No
9729,Yes,No
9711,Yes,No
2366,Yes,No
36018,Yes,Yes
16407,Yes,No
1696,Yes,No
19741,Yes,No
21904,Yes,No
14024,Yes,No
41130,Yes,No
40056,Yes,No
2115,No,No
10419,Yes,Yes
31928,Yes,No
28155,Yes,Yes
20215,No,No
30486,Yes,No
17864,Yes,No
7040,Yes,Yes
43856,No,Yes
23751,Yes,No
33589,No,No
510,No,No
11840,Yes,No
48504,No,No
48392,No,No
45850,No,Yes
25850,No,No
22464,Yes,No
49695,No,No
12497,No,No
44304,No,No
7292,No,No
14747,Yes,Yes
43084,No,No
28528,Yes,Yes
19457,No,No
18327,No,No
30526,No,No
1922,No,No
6367,No,No
8207,No,No
13668,Yes,No
41425,No,No
22384,Yes,No
51585,No,No
37738,Yes,Yes
50805,No,No
20757,No,No
14970,Yes,No
38034,Yes,No
20737,No,No
26556,Yes,Yes
23588,No,No
15500,No,No
22077,Yes,No
39616,Yes,No
50118,Yes,No
1889,No,No
14008,No,No
279,Yes,No
37798,Yes,No
28149,Yes,Yes
548,No,No
37680,No,No
47378,Yes,No
45735,No,No
15166,No,No
31892,No,No
24274,Yes,No
51127,Yes,No
19368,No,Yes
36069,No,No
15597,Yes,Yes
7273,No,No
48943,Yes,No
26158,Yes,No
22232,Yes,No
34797,Yes,Yes
32334,Yes,No
33529,No,No
39946,Yes,No
48452,Yes,No
8416,Yes,No
698,No,No
18000,Yes,No
15829,Yes,No
25910,No,No
21210,No,No
19334,No,Yes
34305,Yes,No
39405,No,No
9628,No,No
50183,Yes,No
24229,Yes,No
15677,No,Yes
3807,Yes,No
18229,No,No
45012,Yes,No
47073,No,No
105,No,No
1751,No,No
18394,No,No
36690,Yes,Yes
1786,No,No
11721,Yes,No
17657,Yes,No
8730,Yes,No
49878,Yes,No
8274,Yes,Yes
44179,Yes,No
11365,No,No
16881,Yes,No
33994,Yes,No
43443,Yes,Yes
40699,No,No
24723,Yes,No
9677,No,No
7254,No,No
51213,No,No
27809,Yes,No
11983,No,No
25130,No,No
12647,Yes,No
4497,No,No
15887,Yes,No
26511,Yes,No
44973,Yes,Yes
23082,Yes,No
20934,No,No
12517,No,Yes
49207,Yes,No
3225,No,No
9975,Yes,No
11935,Yes,No
34933,Yes,No
19879,Yes,No
21878,Yes,No
14485,No,No
38003,Yes,No
6824,Yes,No
40366,Yes,No
44994,Yes,No
3920,Yes,Yes
19066,No,No
16172,No,No
5518,No,No
46410,Yes,No
35093,Yes,No
29283,Yes,Yes
22567,Yes,No
22124,Yes,Yes
30036,Yes,No
37214,No,No
13962,Yes,No
28143,No,No
46895,Yes,Yes
12616,Yes,Yes
37671,Yes,Yes
21874,Yes,No
13739,No,No
8595,Yes,No
25837,No,No
758,Yes,No
46958,Yes,No
13912,No,No
27147,Yes,No
14487,No,No
46194,Yes,No
43571,Yes,No
4440,No,No
1391,Yes,No
7881,Yes,No
9209,Yes,No
2718,Yes,No
8955,Yes,No
12928,Yes,No
16693,Yes,No
7072,Yes,No
10078,No,No
46169,Yes,No
50863,No,No
26330,Yes,No
18494,Yes,No
37781,No,No
42891,No,No
28670,Yes,No
50103,Yes,Yes
6514,No,No
44833,Yes,No
42091,No,No
29299,No,No
41478,No,No
46969,Yes,No
9479,Yes,No
47141,No,No
7648,No,No
16150,No,No
16970,Yes,Yes
7055,Yes,Yes
9876,No,No
3089,No,No
12334,Yes,No
17022,Yes,No
41966,No,No
21042,Yes,Yes
45399,No,No
17512,Yes,Yes
19313,No,Yes
38401,No,No
18968,No,No
50654,No,No
1547,No,No
49217,No,No
32791,Yes,No
7764,Yes,Yes
27132,Yes,No
44735,Yes,No
35397,Yes,No
15899,Yes,No
12920,Yes,No
30610,No,No
49198,No,No
25031,Yes,No
6028,No,No
44822,Yes,No
14430,No,No
6882,Yes,No
22550,Yes,No
22746,Yes,No
50402,Yes,No
10050,No,No
25062,No,No
17399,Yes,Yes
40582,Yes,No
43043,No,No
37237,No,No
25119,No,No
49448,Yes,No
51447,No,No
50241,Yes,No
38486,No,No
34700,Yes,Yes
23354,Yes,No
23629,Yes,No
47144,No,No
43038,Yes,No
44897,No,No
23919,Yes,No
39408,No,Yes
5603,No,No
40039,No,No
26353,No,No
27337,Yes,No
48521,No,No
23732,Yes,No
42758,No,No
18157,Yes,Yes
36345,Yes,No
31870,No,No
45731,No,No
43362,Yes,No
26157,Yes,Yes
47623,Yes,Yes
19171,Yes,No
39006,No,No
2057,Yes,No
46307,Yes,No
50178,Yes,No
28828,No,No
6475,No,No
47541,Yes,No
44322,No,No
16513,Yes,No
4156,Yes,No
30001,Yes,No
51243,No,Yes
30732,No,No
14882,Yes,No
49697,Yes,No
13133,Yes,No
21277,No,No
21930,Yes,No
39433,Yes,No
31334,Yes,No
27403,Yes,No
29128,Yes,No
1636,No,No
51018,No,No
18138,Yes,No
51709,No,No
14032,No,No
24650,Yes,No
12774,Yes,No
8994,Yes,No
5700,No,No
48596,Yes,No
25667,Yes,No
6170,No,No
46612,No,No
48198,Yes,Yes
17854,Yes,No
46333,Yes,No
26488,No,Yes
17054,Yes,No
18396,No,No
19342,No,Yes
919,Yes,No
9273,Yes,No
31673,No,Yes
46669,Yes,No
10171,Yes,No
2186,No,No
12349,Yes,No
5240,Yes,No
16368,No,No
29232,Yes,Yes
6036,Yes,No
32365,Yes,No
26143,Yes,No
9835,No,Yes
2250,Yes,No
15950,Yes,No
23087,Yes,No
27208,Yes,No
35303,Yes,No
42311,Yes,No
40212,Yes,No
10780,No,No
14294,Yes,No
45809,No,Yes
2295,No,Yes
8012,Yes,No
37169,Yes,No
8585,Yes,No
45058,Yes,No
26842,Yes,Yes
3714,No,No
23727,Yes,No
7789,Yes,No
6084,No,Yes
37349,No,No
35008,Yes,No
33976,Yes,No
25997,Yes,Yes
6466,No,No
24711,Yes,Yes
6675,No,No
11123,Yes,No
12005,No,No
37965,Yes,No
28135,Yes,No
19405,No,No
40913,No,No
9601,Yes,No
6978,No,No
32710,Yes,No
34292,Yes,No
48993,Yes,No
50258,Yes,No
15937,Yes,No
6716,No,No
28520,Yes,No
34698,No,Yes
37897,Yes,No
12037,No,No
48433,No,No
49966,No,No
36876,Yes,No
17187,Yes,No
51545,No,No
4100,Yes,No
39154,No,Yes
4452,Yes,No
45974,No,No
1411,Yes,No
32817,Yes,No
31404,Yes,No
36480,Yes,No
6553,No,No
45141,Yes,No
37806,No,No
33359,No,No
50189,Yes,No
17547,Yes,No
49517,No,No
25346,Yes,No
4831,Yes,Yes
4212,Yes,No
33469,No,No
12586,No,Yes
7389,Yes,No
26538,Yes,Yes
30019,Yes,No
32883,Yes,No
3375,No,No
14616,Yes,No
24118,Yes,No
31152,Yes,No
839,Yes,No
20872,Yes,No
253,Yes,No
36075,No,No
26455,No,No
5636,Yes,No
40387,Yes,No
7766,Yes,Yes
49363,No,No
50562,No,No
40478,No,No
8871,Yes,No
17460,No,No
6118,No,Yes
18566,No,No
33725,No,No
20750,No,No
22750,No,No
39451,No,No
50385,Yes,No
24573,No,No
40594,Yes,No
27720,Yes,No
41725,Yes,Yes
44305,No,No
26674,Yes,No
13273,No,Yes
34132,No,No
41469,No,No
11100,Yes,No
10345,No,No
11509,No,Yes
11119,No,No
48202,Yes,Yes
18526,Yes,No
32815,Yes,No
48263,Yes,No
23674,Yes,No
24019,Yes,No
23637,Yes,No
8984,Yes,No
19280,Yes,No
51201,No,No
13848,No,No
48759,No,Yes
28578,No,No
39764,Yes,No
36559,No,No
45364,Yes,No
29794,Yes,No
42329,Yes,No
40747,No,No
4073,Yes,No
7640,Yes,No
22323,Yes,No
39511,Yes,No
2188,No,No
43145,Yes,No
33245,No,No
11112,Yes,No
4671,Yes,No
44760,No,No
33198,Yes,No
34099,No,No
31838,No,No
37796,Yes,No
32969,Yes,No
45572,No,No
19481,Yes,No
50160,Yes,No
15010,Yes,No
38934,No,No
37608,No,Yes
46687,No,No
39297,No,No
25558,Yes,No
14346,No,No
6959,Yes,No
16098,No,No
14683,Yes,No
13050,No,No
34619,No,No
12329,Yes,No
17212,Yes,No
5204,Yes,No
1150,Yes,No
24049,Yes,No
26634,No,No
27546,No,No
50563,Yes,No
4523,Yes,No
42372,Yes,No
1523,Yes,No
31155,No,No
31142,Yes,No
3925,Yes,Yes
46597,No,No
19036,No,No
10462,Yes,No
2320,No,No
5561,Yes,No
40225,No,No
21788,Yes,No
42224,No,No
32443,Yes,No
7350,Yes,Yes
43271,Yes,No
15237,No,No
14848,Yes,Yes
5454,Yes,No
35142,Yes,No
42180,Yes,No
50819,No,No
31440,Yes,No
37233,Yes,No
1042,Yes,No
15113,No,No
3586,No,No
32571,No,No
21966,Yes,No
3229,No,No
29759,Yes,No
44644,Yes,No
33867,Yes,No
9912,Yes,No
31319,Yes,No
14335,No,No
3370,No,No
39537,Yes,No
26908,Yes,No
20782,No,No
31557,Yes,No
20205,Yes,No
13959,No,No
21400,Yes,No
6313,No,No
18385,No,No
33510,No,No
2078,No,No
14178,No,No
18270,No,No
27200,Yes,Yes
19426,Yes,No
20139,Yes,Yes
42100,Yes,No
17765,Yes,No
673,No,No
34625,No,No
31686,Yes,No
37780,No,No
41334,Yes,No
24151,No,No
12344,Yes,Yes
3558,Yes,No
10882,No,No
34809,Yes,No
28287,Yes,No
37866,Yes,No
48975,No,No
46772,Yes,No
35110,Yes,No
35171,Yes,No
4531,No,No
7601,Yes,No
38438,Yes,No
43548,Yes,No
33293,Yes,No
41590,No,No
41153,Yes,No
47650,Yes,No
43851,No,No
10037,No,No
31724,No,No
19691,Yes,Yes
27814,Yes,No
5197,Yes,No
42205,No,No
12375,Yes,No
39976,No,No
12430,No,No
15957,Yes,No
21996,Yes,No
1177,Yes,No
16916,No,No
17269,Yes,No
35326,Yes,No
5955,Yes,Yes
29257,No,Yes
12288,No,No
14033,No,No
20817,Yes,No
22617,No,No
34135,Yes,No
47089,No,No
39931,Yes,No
48126,No,No
9569,Yes,No
19742,Yes,No
8408,Yes,No
17808,Yes,No
9836,No,No
29388,Yes,No
26735,Yes,No
503,Yes,No
45779,No,No
28482,No,Yes
27909,No,No
47749,Yes,No
5268,Yes,No
21793,Yes,No
21330,Yes,No
34583,No,No
14949,Yes,No
20075,Yes,No
26403,No,No
18698,No,No
36144,No,No
135,No,No
25483,Yes,No
28180,Yes,No
38774,Yes,Yes
15555,Yes,No
38574,No,Yes
39850,No,No
1956,Yes,No
34598,No,No
19143,No,Yes
47964,Yes,Yes
11210,No,No
19884,Yes,Yes
25380,Yes,No
17262,Yes,No
12778,No,No
24107,Yes,No
40030,Yes,No
18844,Yes,No
36041,No,No
38968,No,No
47242,Yes,Yes
39847,No,No
29925,Yes,No
17066,No,No
12026,No,No
26760,Yes,No
20158,Yes,No
19266,No,Yes
1018,Yes,No
48683,No,No
9976,Yes,No
22126,Yes,No
9282,Yes,No
2293,No,No
5633,Yes,No
9011,Yes,No
34808,Yes,Yes
38905,No,No
46180,Yes,No
44920,Yes,Yes
48883,No,No
45503,Yes,No
9667,No,No
36107,No,No
49336,Yes,No
24519,No,No
10768,No,No
45309,No,No
31725,No,No
50362,Yes,Yes
23973,Yes,No
39503,Yes,No
41261,Yes,No
24080,Yes,No
48257,No,Yes
31439,Yes,No
5978,Yes,Yes
41087,No,No
20913,No,No
39854,No,No
1556,No,No
39330,No,Yes
32366,Yes,No
8802,Yes,Yes
425,Yes,No
11486,No,No
16984,Yes,No
8306,Yes,No
1746,No,No
51449,No,No
51559,No,No
43529,Yes,No
6143,No,Yes
11287,No,No
18878,Yes,No
19477,No,No
49151,Yes,No
2076,Yes,No
6595,No,Yes
47098,No,No
29786,Yes,Yes
17029,Yes,No
46270,Yes,No
16155,No,No
17846,Yes,No
20111,Yes,No
47363,Yes,No
33609,Yes,No
5729,No,No
4680,Yes,No
19890,Yes,No
17922,Yes,No
28958,Yes,No
25194,No,No
26300,Yes,No
31647,Yes,No
22800,Yes,No
10495,Yes,No
36414,No,No
27712,No,No
24129,No,No
41132,Yes,No
13471,Yes,No
1086,Yes,No
25294,Yes,Yes
15575,No,No
14307,Yes,No
39237,Yes,No
24246,Yes,No
31856,No,No
25740,No,No
28716,No,No
23978,Yes,No
11663,No,No
40041,Yes,No
26206,Yes,No
43722,Yes,No
41967,Yes,No
30254,Yes,No
21267,No,No
41854,No,No
4696,No,No
27345,Yes,No
31949,No,No
32781,Yes,No
46675,Yes,No
15734,No,No
33495,No,No
13934,No,No
4932,Yes,No
45466,No,No
17394,Yes,No
40858,No,No
18099,Yes,No
16315,Yes,No
33309,Yes,No
46118,No,No
996,Yes,No
6725,No,No
4749,No,No
8735,Yes,No
32449,Yes,No
3240,Yes,No
22983,Yes,Yes
24770,Yes,No
9453,Yes,No
17181,Yes,No
48036,No,No
29941,Yes,No
39268,No,No
48554,No,No
39611,Yes,No
32321,Yes,No
29894,Yes,Yes
46416,Yes,No
911,No,No
5895,No,No
51007,Yes,No
9034,Yes,No
8755,Yes,No
48248,Yes,No
25829,No,No
23856,Yes,Yes
24009,Yes,No
14334,Yes,No
17892,No,No
26243,No,No
42400,Yes,No
39753,Yes,No
2575,Yes,No
38791,No,No
33112,Yes,No
4058,Yes,No
5083,No,No
47667,Yes,Yes
27907,No,No
29634,Yes,No
1580,No,No
10051,No,No
24427,No,No
51315,Yes,No
43748,Yes,No
40908,Yes,No
14967,Yes,Yes
34969,Yes,No
17795,Yes,No
12103,Yes,No
38824,No,No
36218,No,No
12740,No,No
47859,No,No
17574,Yes,No
37850,Yes,No
10514,No,No
25311,Yes,Yes
8102,Yes,No
23533,Yes,No
10136,Yes,No
41532,No,Yes
2375,No,No
46996,No,No
12554,Yes,No
38906,No,No
47269,Yes,Yes
46115,Yes,Yes
38106,Yes,No
29116,No,No
51477,Yes,No
15917,Yes,No
2865,Yes,No
6907,Yes,No
43497,No,No
19017,Yes,No
28698,Yes,No
30186,Yes,Yes
44918,Yes,No
7886,No,No
20862,No,No
3665,Yes,No
10265,No,No
27952,No,No
26828,Yes,No
12564,No,No
27265,Yes,No
457,Yes,Yes
28431,Yes,Yes
11460,No,Yes
41031,Yes,No
18835,No,No
42729,Yes,No
48220,No,No
24172,Yes,Yes
6793,Yes,No
22867,No,No
30467,Yes,No
27014,Yes,No
22279,Yes,No
36466,Yes,No
37756,No,No
41093,No,No
6027,No,No
38655,Yes,Yes
40954,Yes,No
40684,Yes,No
9980,No,No
31321,No,No
44152,Yes,No
44031,Yes,No
46003,Yes,No
13628,Yes,No
26471,No,Yes
3644,Yes,No
9112,Yes,No
35299,Yes,No
40382,Yes,No
789,Yes,No
49679,Yes,No
21094,Yes,No
51229,No,No
47214,No,No
33557,No,No
27634,Yes,Yes
554,Yes,No
30916,No,No
37198,Yes,No
43932,No,Yes
1171,Yes,No
20641,Yes,No
15059,Yes,No
49289,No,No
3282,No,No
23862,Yes,No
42306,Yes,No
48506,No,No
17629,No,No
14211,No,No
28841,Yes,No
47778,No,No
37264,Yes,No
19490,Yes,No
50046,Yes,Yes
5582,Yes,No
42832,Yes,No
38788,No,No
42335,Yes,No
38971,Yes,No
5214,Yes,No
2272,Yes,No
16833,Yes,No
48558,Yes,No
21936,Yes,No
48094,No,No
37560,No,Yes
34472,Yes,No
4844,No,No
12600,Yes,Yes
23089,Yes,No
14068,Yes,No
19374,No,Yes
9648,No,No
13639,Yes,No
43661,No,No
39323,No,Yes
3127,No,No
11786,Yes,No
19747,Yes,No
19139,No,Yes
30087,Yes,No
44610,No,No
47490,Yes,No
46839,No,No
39295,No,No
10199,Yes,No
40750,No,No
16519,Yes,No
7926,Yes,No
31165,No,No
32181,Yes,Yes
51641,No,No
5620,Yes,No
2137,No,No
2058,Yes,No
19141,No,No
25105,Yes,No
34077,Yes,No
21626,No,No
23792,No,No
26296,Yes,No
4640,No,No
3297,Yes,No
45256,No,No
38980,Yes,No
34169,No,No
50267,Yes,No
41624,No,No
34097,No,No
44744,No,No
36461,Yes,No
296,Yes,No
50265,Yes,No
35279,Yes,No
43628,No,No
1272,Yes,No
47883,No,No
9444,Yes,No
47730,Yes,No
18877,Yes,Yes
23989,Yes,No
2563,Yes,No
46283,Yes,No
20067,Yes,No
25798,No,No
10381,No,No
24648,Yes,No
2419,Yes,No
16539,Yes,No
43622,No,No
14712,Yes,No
33342,No,Yes
1310,Yes,No
11162,Yes,No
24599,No,No
27819,Yes,No
40687,No,Yes
5568,Yes,Yes
38756,Yes,No
30206,Yes,No
3149,No,No
49524,No,No
13847,No,No
50707,No,No
10580,No,No
31723,No,No
25847,No,No
34013,Yes,Yes
4155,Yes,No
46943,No,No
50214,Yes,No
26795,Yes,No
50409,Yes,No
18106,Yes,No
34408,Yes,No
33048,Yes,No
47979,Yes,No
51126,No,Yes
32677,Yes,No
18752,No,Yes
6225,No,No
29374,Yes,No
32758,Yes,Yes
38879,Yes,Yes
38794,Yes,No
28794,Yes,No
44443,Yes,No
47849,No,No
37885,Yes,No
13960,No,No
34356,Yes,No
11995,No,No
47064,Yes,No
38060,No,No
14286,Yes,No
29870,Yes,No
6360,Yes,No
40615,Yes,No
7550,Yes,No
33598,Yes,No
16251,Yes,No
9765,Yes,No
18383,No,No
46269,Yes,No
31199,Yes,No
43370,No,Yes
2066,Yes,No
4136,Yes,No
21992,Yes,No
35416,Yes,No
48612,No,No
26798,Yes,No
24973,No,No
36439,No,No
15047,No,No
20762,No,No
1374,Yes,No
4917,No,No
2123,Yes,No
41199,Yes,No
613,No,No
19574,Yes,No
25405,Yes,No
42949,No,No
9312,Yes,No
44972,Yes,No
23427,No,No
692,No,No
20894,No,No
20096,Yes,Yes
45168,Yes,No
1139,Yes,No
46886,Yes,No
14495,No,No
35375,Yes,No
30120,Yes,Yes
33591,Yes,No
20519,Yes,No
29362,Yes,No
51568,No,No
31638,No,No
47444,Yes,No
2056,Yes,No
31297,No,Yes
29493,Yes,No
42401,Yes,No
18497,Yes,Yes
12149,Yes,No
4739,No,No
42342,Yes,No
38450,Yes,Yes
37967,Yes,No
11381,No,No
48534,No,No
16217,Yes,No
37047,Yes,No
6758,No,Yes
18749,No,Yes
40063,No,No
47154,No,No
28738,No,No
28295,No,No
6458,Yes,No
28763,Yes,No
10959,No,Yes
24887,Yes,No
7710,No,No
33474,No,No
29035,Yes,No
749,No,No
25069,Yes,No
35569,Yes,No
41894,No,No
13373,No,Yes
16405,Yes,No
29576,Yes,No
11585,No,No
42278,No,No
20578,No,No
46413,Yes,No
3753,Yes,Yes
23327,No,No
5275,Yes,No
37499,No,No
38661,No,Yes
20418,Yes,Yes
4281,No,No
18511,No,No
6219,Yes,Yes
42648,Yes,No
34916,Yes,No
9532,No,No
46403,Yes,No
39531,Yes,No
4169,Yes,No
35322,Yes,No
47707,Yes,Yes
37578,No,Yes
42006,Yes,No
11407,No,No
13544,Yes,No
43216,No,No
437,Yes,No
8455,Yes,No
20504,Yes,No
9182,Yes,No
20727,No,No
15894,Yes,No
6707,Yes,Yes
4524,Yes,No
34567,No,No
34925,Yes,No
36279,No,No
25412,Yes,No
42628,Yes,No
34340,No,No
17366,No,Yes
26550,No,No
43650,No,No
12670,Yes,No
30694,No,No
35011,Yes,No
50311,Yes,No
36867,Yes,No
5056,Yes,No
34170,No,No
7407,No,No
1201,Yes,No
46714,No,No
36648,No,No
6527,No,No
22581,Yes,No
38389,Yes,No
31985,No,Yes
27554,Yes,No
14930,Yes,No
34878,Yes,No
45811,No,Yes
45724,Yes,No
8120,No,No
46952,No,No
17052,Yes,No
43032,Yes,No
32469,Yes,No
2940,Yes,Yes
37510,No,No
324,Yes,No
3514,No,No
20825,Yes,No
28078,No,No
41033,No,Yes
23419,No,No
7742,No,No
49389,Yes,No
48493,Yes,No
36497,No,No
32540,Yes,Yes
34675,No,No
44977,Yes,No
2103,No,No
49436,No,No
21202,Yes,No
6713,Yes,No
18746,No,No
1483,Yes,No
46436,Yes,No
38022,Yes,No
33787,No,No
12792,No,No
7230,No,No
34798,No,Yes
48416,Yes,No
23116,Yes,No
43195,Yes,Yes
6200,No,Yes
187,Yes,No
48828,No,Yes
38277,Yes,No
31279,Yes,Yes
6779,Yes,Yes
12137,Yes,No
38978,No,No
39410,Yes,Yes
12843,No,No
12256,No,No
39992,No,No
27349,Yes,No
10748,Yes,No
10244,Yes,No
35373,Yes,No
16867,Yes,No
26223,Yes,No
36626,Yes,No
43149,No,No
3658,No,No
51669,No,No
35694,Yes,No
50659,No,No
22922,No,No
4692,Yes,No
23605,No,No
32921,Yes,No
26056,Yes,No
46574,No,No
225,Yes,No
14262,Yes,No
30829,Yes,No
19437,Yes,No
5417,Yes,No
11167,No,No
4283,No,No
1635,No,No
30,Yes,No
30197,Yes,No
41154,Yes,No
20290,Yes,Yes
41182,Yes,No
16935,No,No
40914,Yes,Yes
14856,Yes,No
46923,Yes,No
12236,Yes,No
4814,Yes,Yes
25539,Yes,No
29422,Yes,No
36892,Yes,Yes
13031,No,No
16243,Yes,No
10676,Yes,No
26437,Yes,No
14622,Yes,No
40802,Yes,Yes
45973,No,No
28761,No,No
43373,Yes,No
34836,Yes,No
1063,Yes,No
41380,Yes,No
40877,No,No
44965,Yes,No
26506,Yes,Yes
22022,Yes,No
41972,Yes,No
10804,No,No
33323,Yes,No
13359,No,No
26995,Yes,Yes
26463,No,No
11125,Yes,No
35837,Yes,No
39336,No,Yes
50951,No,No
3725,No,No
19663,Yes,No
19322,No,No
2908,Yes,No
9017,Yes,No
37324,Yes,Yes
15391,No,No
23890,No,No
15653,Yes,No
27331,Yes,No
36576,No,Yes
29541,Yes,No
34815,Yes,No
30968,Yes,No
45712,Yes,No
16432,Yes,No
35525,Yes,No
3439,Yes,No
33450,No,No
22642,No,No
31481,Yes,No
47458,No,No
44263,No,No
22353,Yes,No
46621,Yes,No
19912,Yes,No
26260,No,No
34877,Yes,No
18448,No,No
8247,Yes,Yes
33803,No,No
46031,No,No
7370,Yes,No
44886,Yes,No
13336,No,Yes
817,No,No
12377,Yes,No
13645,Yes,No
17653,Yes,No
40680,No,No
18973,Yes,No
38057,Yes,No
38100,Yes,Yes
9460,No,Yes
47096,Yes,No
20903,No,No
936,Yes,No
23781,No,No
24668,No,Yes
20966,Yes,No
26866,Yes,No
38915,Yes,No
27240,Yes,No
11959,No,No
29416,Yes,No
32325,Yes,No
46898,No,No
1868,Yes,No
9793,No,No
8,Yes,No
17190,No,No
4047,Yes,No
23043,No,No
33520,No,No
8062,Yes,No
18616,Yes,No
26779,Yes,No
41442,No,No
22284,Yes,No
25531,Yes,No
31913,No,No
29370,Yes,No
17197,Yes,No
48907,Yes,No
41607,Yes,No
8553,Yes,No
19712,Yes,No
49558,Yes,No
23447,Yes,No
32433,Yes,No
23512,Yes,No
27422,Yes,No
46294,Yes,No
24301,Yes,No
31462,Yes,No
42839,Yes,No
18756,Yes,No
37801,No,Yes
29627,Yes,No
26363,No,No
32698,Yes,Yes
9387,Yes,No
7445,Yes,No
47313,No,Yes
26844,Yes,No
2674,Yes,No
16358,No,No
32172,Yes,Yes
45574,Yes,No
1318,Yes,No
47228,Yes,Yes
47492,Yes,No
30762,No,No
38516,No,No
26448,No,No
19094,Yes,No
19363,No,No
23994,Yes,No
25099,No,No
43087,No,No
10791,No,No
20643,No,No
30646,No,No
3650,No,No
39831,Yes,No
42556,Yes,Yes
41460,Yes,No
34436,No,No
42177,No,Yes
41359,Yes,No
42426,Yes,No
5453,Yes,No
28053,No,No
19684,Yes,No
22009,Yes,Yes
10596,No,No
38926,Yes,No
44004,No,No
6377,Yes,No
43104,Yes,No
23750,Yes,No
7857,No,No
25882,Yes,Yes
11980,No,No
29588,Yes,No
47279,Yes,No
45500,Yes,No
13100,Yes,No
40587,Yes,No
6503,No,No
18970,No,No
2611,Yes,Yes
22757,No,No
48112,No,Yes
146,No,No
47631,Yes,No
