restaurant_id,location_id,rest_type_id,listing_id,listing_city_id,name,address,phone,url,cost_for_two
24403,11,4,2,23,"""Sanju's Super Kitchen""","""No. 301, 2nd 'F' Cross, 3rd Block, H.R.B.R Layout, Kammanahalli, Bangalore""","""+91 8553990690
+91 7259246330""","""https://www.zomato.com/bangalore/sanjus-super-kitchen-1-kammanahalli-bangalore?context=eyJzZSI6eyJlIjpbIjUwNzEzIiwiNTY1NTUiLCIxODQ3NjgyMSIsIjE4ODgwMzk2IiwxODg2Mjg5NCwiNTkzMTMiLCI2MDk1NyIsIjE4ODIzMjQzIiwiNTY1NDMiLCIxODYzNTg0MiIsIjE4NzgxODA4IiwiMTg4NzUwMDUiLCIxODY2MDUyMSIsIjE4NTg2MTk3IiwiMTg2ODg2NzYiLCIxODc1NTgxOCIsIjE4MjI3NjY1IiwiNjAxOTMiLCIxODU1OTgzMCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS2FseWFuIE5hZ2FyIn19""",400
45387,22,14,2,21,"""Lakeview Milkbar""","""776, Near ING Vysa Bank, 100 Feet Road, Indiranagar, Bangalore""","""080 25200443
+91 9945785031""","""https://www.zomato.com/bangalore/lakeview-milkbar-indiranagar?context=eyJzZSI6eyJlIjpbIjE4NzY1MjI0IiwiMTg1NzcxNDUiLCIxODg4ODE3NiIsIjE4Nzk4MDU0Iiw1NDE2MSwiNTM5MjIiLCI1MjI4MSIsIjE4ODY1NzA5IiwiMTg5NDczMDIiLCIxODgxNDQzOCIsIjE4NTQxNTI1IiwiMTgxNjM4NzgiLCIxODM0OTI0NCIsIjE4NzY3NTMyIiwiMTg4NTQ4NDEiLCIxODY3MjQ0MCIsIjUzMzg0IiwiMTg3NTE4OTYiLCIxODM4NTQzNSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gT2xkIEFpcnBvcnQgUm9hZCJ9fQ==""",600
9417,18,1,2,7,"""Elmas Restaurant""","""412/A, 1st C Cross, Near Forum Mall, 7th Block, Koramangala 7th Block, Bangalore""","""+91 9886844944
080 41471414""","""https://www.zomato.com/bangalore/elmas-restaurant-koramangala-7th-block?context=eyJzZSI6eyJlIjpbIjE4NjQ3ODE5IiwiNTQyNDciLCIxODg4NTI4OCIsIjE4NjgzMjU3Iiw1NjQ2NiwiMTg1MjU2ODMiLCIxODUzNTY4NiIsIjYxNTIwIiwiMTg2NTg3OTEiLCIxODYwNDI0OSIsIjE4NDY2OTAzIiwiMTg2ODAxOTkiLCI1MTc2MyIsIjE4NzgwNjc3IiwiNTA2MzAiLCIxODgwMTAzOCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19""",650
27312,23,15,2,9,"""Dice N Dine""","""71/72, The Elite, 5th Block, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore""","""080 41302255
+91 8105273207""","""https://www.zomato.com/bangalore/dice-n-dine-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjE4NjUwMTY0IiwiNTE3NDEiLCIxODY2Mzg2OCIsIjUwMjYwIiw1NzUwMywiMTg2MzE5NTEiLCIxODY4MDIwMiIsIjE4NjgwNDE3IiwiMTg4Nzc3NjkiLCIxODg5Mzk2MyIsIjE4ODE5MzYyIiwiNTcyOTIiLCIxODQ0MzA3OSIsIjE4ODU1NjQ2IiwiMTg4NjU5MjAiLCIxODc2NjcwMSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNHRoIEJsb2NrIn19""",900
38077,19,16,2,20,"""Ging - Royal Orchid Central""","""Royal Orchid Central, Level 10,Manipal Centre, Cubbon Road, Off MG Road,Bangalore""","""+91 9902000063""","""https://www.zomato.com/bangalore/ging-royal-orchid-central-mg-road?context=eyJzZSI6eyJlIjpbIjE4OTAyNDQ3IiwiMTg3MjkzOTIiLCIxODc3NTgyNSIsIjUxODg3IiwxODU2NjcxMywiMTg2NDkzMTAiLCI1NjQ0NSIsIjE4NjI4MjA0IiwiMTg3MTEzMDMiLCIxODc2MzI2MCIsIjE4NzE1NDcxIiwiNTI5MjAiLCIxODU0Mjg4NCIsIjE4Njc2NjQxIiwiNTYyMDAiLCIxODc3ODAyNyIsIjE4MjI0NjM3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBMYXZlbGxlIFJvYWQifX0=""",2000
23614,24,1,1,5,"""Ivy""","""1616, 50 Feet Main Road, 1st Stage, Kumaraswamy Layout, Bangalore""","""080 42292888""","""https://www.zomato.com/bangalore/ivy-kumaraswamy-layout?context=eyJzZSI6eyJlIjpbIjE4NDg3MjE1IiwiNTcyNzMiLCIxODg5ODEwNyIsIjE4MzA0NzU2IiwxODU2Mjk3MCwiMTgzMzk4NzciLCIxODU3NjQ4MCIsIjUxOTgzIiwiMTg2ODM0ODAiLCIxODU2NjEyMSIsIjUzMjA5IiwiMTg2NzcyMDQiLCIxODkwMTE2NyIsIjE4NTU4NDI0IiwiNTIyNTgiLCIxODEwODAwMiIsIjE4NTU4NTA4IiwiNTM1OTciLCI2MDU2OSIsIjUyMjU1IiwiNTg4NzEiLCI1NDI0NyJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=""",600
32390,23,1,2,10,"""Thalassery Restaurant""","""143, Munireddy Kalyana Mantapa Road, Koramangala 5th Block, Bangalore""","""+91 9747616175
+91 9562362711""","""https://www.zomato.com/bangalore/thalassery-restaurant-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjUxODg3IiwiMTg4ODA1OTUiLCI1NTIwMyIsIjYxNjQ4IiwxODAyMjI5MywiMTg3MjQxMzMiLCIxODU1NTAyNCIsIjE4MTYyODg2IiwiNjEwNTMiLCI1NjIwMCIsIjE4MzUzMTE1IiwiMTg2OTY4NzkiLCI1NTcwMSIsIjE4NjQzNzk5IiwiMTgzNTM3NzYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDZ0aCBCbG9jayJ9fQ==""",600
14141,1,1,1,1,"""The Elaichi Restaurant""","""5, Ajmera Avenue, Electronic City Phase 1, Electronic City, Bangalore""","""080 49566163
+91 9108906049""","""https://www.zomato.com/bangalore/the-elaichi-restaurant-electronic-city?context=eyJzZSI6eyJlIjpbIjE4MTYyODY3IiwiMTg3ODczNDMiLCI1Mjk0NyIsIjE4NjEyOTUyIiwxODE2Mjg5MSwiMTg0NTU2MDAiLCI1NTY0MCIsIjE4MzA4NzgxIiwiMTgzNDYzNDgiLCIxODM2ODIyOCIsIjE4NjA3NjAxIiwiMTg2MjgxOTIiLCIxODU4ODM2MCIsIjE4NDIzNDQ5IiwiMTc5NzgzNTUiLCIxODUyMDg0NSIsIjE4ODA5MTAwIiwiNTQ4NjAiLCI2MTEyMiIsIjE4MzIzNjI1IiwiNTQzOTMiLCI1OTI4OCIsIjE4MzQ2MzQ3IiwiMTg0ODY1NjMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==""",700
3525,25,4,1,17,"""Taj Restaurant""","""Opposite City Market Bus Stop, NR Road, City Market, Bangalore""","""080 41249978""","""https://www.zomato.com/bangalore/taj-restaurant-city-market?context=eyJzZSI6eyJlIjpbIjUxMjE0IiwiNTkyNTEiLCIxODQxOTgzMiIsIjE4NjM1ODYzIiw1MjczMCwiMTgzNTk4OTYiLCI1NjYzMyIsIjUzMjYwIiwiNjAwOTciLCI1NTMwMSIsIjU3ODcwIiwiMTg5MzQ4MDEiLCIxODU3NDI3NyIsIjU2ODA0IiwiNTkzNzMiLCI1MDcyNyIsIjE4NDQ3MDg4Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYXNhdmFuYWd1ZGkifX0=""",400
16178,3,11,2,3,"""Amul Ice Cream""","""2B, 358, Ground Floor, 25th Main, 22nd Cross, Sector 2, Parangi Palya, HSR, Bangalore""","""+91 7892893052""","""https://www.zomato.com/bangalore/amul-ice-cream-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODc0ODU5IiwiMTg4Nzk1ODciLCIxODkzNTMwNyIsIjE4ODUzNzU2IiwxODk0NjU4NCwiNjA5NDgiLCIxODg2ODUyMiIsIjE4Njk3MzM1IiwiMTg5MzI2NDUiLCI2MDQ1NCIsIjU1Mjc1IiwiNTU3MDEiLCIxODE2NTc2NSIsIjE4NjU1Mjk3IiwiMTgzODc2NjEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==""",100
27231,26,1,2,9,"""Patiala Highway""","""425, 80ft Road, Koramangala 6th Block, Bangalore""","""080 49653580""","""https://www.zomato.com/bangalore/patiala-highway-koramangala-6th-block-bangalore?context=eyJzZSI6eyJlIjpbIjUzNDE2IiwiMTg2MzI3NjgiLCIxODM0NjM1NCIsIjE4OTIzNjczIiwxODg4ODc0OCwiNTc3ODIiLCIxODkwMTQxNSIsIjYwMTM5IiwiNTU2NDYiLCIxODc1MTI5OCIsIjE4NjMxMTk5IiwiNTc5NTYiLCIxODg1NTg0NCIsIjE4ODg5MTIyIiwiMTg2NjUyMjMiLCI1MDg0NiIsIjE4NDMwNzgzIiwiMTg3MzY0MDQiLCIxODU2NDc1MCIsIjE4OTI0ODY4IiwiMTg3MjcyNzciLCIxODkzMTkzMCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNHRoIEJsb2NrIn19""",700
24514,27,4,2,23,"""Shammah's""","""Hennur Bunde Bus Stop, Hennur Main Road, Hennur, Bangalore""","""+91 6362380158
+91 9008395255""","""https://www.zomato.com/bangalore/shammahs-hennur?context=eyJzZSI6eyJlIjpbIjE4NDI2NDA3IiwiMTg1NzEyMTUiLCIxODU4Mzk5MCIsIjU2OTI2Iiw2MTQ0NSwiMTgyMzc5MDkiLCIxODY3MTI2MCIsIjE4Njg0MTc2IiwiMTg0NjAwMzkiLCIxODQ4OTEzMyIsIjE4Njc4MDUwIiwiMTg1OTI5NTMiLCIxODYzMTU5MCIsIjE4NDIxNjk0IiwiNTY1MzUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEthbHlhbiBOYWdhciJ9fQ==""",300
32801,23,4,2,10,"""Hatti Kaapi""","""133, MIG, KHB Colony, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore""","""+91 8884247518
080 26622374""","""https://www.zomato.com/bangalore/hatti-kaapi-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjE4NzUxODc3IiwiMTg2MjA4NTMiLCIxODQ2NDQzMyIsIjE4NjQ1Nzk0Iiw1ODc1NiwiMTg1NDE5MDgiLCIxODU2MjE4NiIsIjE4Nzk0ODExIiwiMTg1MTc4NzkiLCIxODgwMDY3MiIsIjE4NDY2OTAzIiwiNTEzMzUiLCIxODYzMjc2OCIsIjE4OTI1ODIxIiwiMTg2Nzk2MjAiLCIxODUwOTMwMCIsIjE4NjE2MTI4IiwiMTg3ODE1OTUiLCI1MzgzNSIsIjE4NzY5NzQ5IiwiMTg0NjcyMTEiLCIxODM2NzEzOSIsIjE4ODkzNzQ1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBLb3JhbWFuZ2FsYSA2dGggQmxvY2sifX0=""",200
10204,8,17,6,7,"""Sreeraj Lassi Bar""","""15, Near Christ College, 7th Cross, S.G Palya Main Road, BTM, Bangalore""","""+91 9663369936
+91 9880612346""","""https://www.zomato.com/bangalore/sreeraj-lassi-bar-btm?context=eyJzZSI6eyJlIjpbIjE4ODYzMDgzIiwiMTg2NTczNTkiLCI1Nzk0OSIsIjUyMDM2Iiw1Nzk0OCwiMTg2NzcxNDkiLCI1MzMxNiIsIjE4NjQ2Njg1IiwiMTg2OTI3MTkiLCIxODQ1NzYzNSIsIjE4NTQzOTcxIiwiMTg0ODcxNzQiLCIxODIzMjY1OCIsIjE4NzI5Mzk0IiwiMTg2Mzk3NDUiLCI1NTIxOCIsIjE4NTUxNjQzIiwiMTg1NTAzNzEiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQlRNIn19""",200
45820,22,1,1,21,"""Urban Tamaasha""","""2011,1st Floor, HAL 2nd Stage,100 Feet Road, Indiranagar, Bangalore""","""080 49653528""","""https://www.zomato.com/bangalore/urban-tamaasha-indiranagar-bangalore?context=eyJzZSI6eyJlIjpbIjUwNjM0IiwiNTgxOTMiLCIxODQzMjk4NSIsIjUzMTA5IiwxODY3MDkwNiwiMTgwODk2ODciLCI1NzY3OCIsIjE4NDU1NTczIiwiMTg0MDg3NDIiLCI1ODY5OCIsIjE4NjgyNDMzIiwiMTg1NzExOTciLCIxODI5ODIzNSIsIjUxNjAwIiwiMTgyMjE1NjQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIE9sZCBBaXJwb3J0IFJvYWQifX0=""",1200
50875,28,12,2,4,"""4700BC Popcorn""","""Second Floor, Phoenix Market City, Whitefield, Bangalore""","""+91 9911470022""","""https://www.zomato.com/bangalore/4700bc-popcorn-whitefield?context=eyJzZSI6eyJlIjpbIjE4OTAxMTI1IiwiMTg2ODgzNzciLCIxODgyNTc4NCIsIjE4OTAxODY3IiwxODM0NjM1MiwiMTg2ODM4OTkiLCIxODQ1MDg3OSIsIjE4ODU1NzkxIiwiMTg5NTQyNTUiLCIxODc3MDEzOCIsIjE4Njg4MzYxIiwiNjA2NjkiLCIxODczNzYzNSIsIjE4MzIzNjIzIiwiMTg0NTU1OTIiLCIxODYxOTkxMiIsIjE4NzA0ODkzIiwiMTg3NTQzODciLCIxODM4MjkxNyIsIjE4ODk0NTY1IiwiMTg1NjgzNjciLCIxODI1NDU3MyIsIjE4ODk5ODk1IiwiMTg5MTkxNTYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=""",500
27518,3,18,2,9,"""Kettle & Kegs""","""2318, Sector 1, Near NIFT College, HSR, Bangalore""","""180030025009""","""https://www.zomato.com/bangalore/kettle-kegs-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODkzNDE5IiwiMTg3NzExNTciLCI1OTgxNyIsIjE4NjcwNDI4IiwxODQzNTY1NCwiNjA5OTAiLCI1MTcyNiIsIjE4NTI0Mjc2IiwiMTg4NjY4ODkiLCI1ODM0OSIsIjU1ODg0IiwiMTgzNDM5ODciLCIxODYzMjg3NCIsIjE4ODEyMjQ1IiwiMTg1NjIyMjQiLCIxODY0MjM1OSIsIjUyMDQ4IiwiNTQ0NTYiLCIxODc5NjQ4OSIsIjE4Nzc0NjMxIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBLb3JhbWFuZ2FsYSA0dGggQmxvY2sifX0=""",200
17552,29,19,7,24,"""Caraway Kitchen - Conrad Bengaluru""","""Conrad Bengaluru, Kensington Road, Ulsoor, Bangalore""","""+91 8884358678
+91 8884463288""","""https://www.zomato.com/bangalore/caraway-kitchen-conrad-bengaluru-ulsoor?context=eyJzZSI6eyJlIjpbIjU0OTY0IiwiNTU3NjgiLCI1MDg1NyIsIjU0MDk0IiwxODYzMTA3NywiNTA2MTciLCI1MDYxMiIsIjUyNDk3IiwiNTY3OTgiLCI1MDY5OSIsIjU3NzMyIl0sInQiOiJSZXN0YXVyYW50cyBpbiBJbmRpcmFuYWdhciBzZXJ2aW5nIEJ1ZmZldCJ9fQ==""",2800
31808,8,1,1,18,"""Rayalaseema Ruchulu""","""1206, 1st Floor, 1st Cross, Tavarakere Extension, Maruthi Nagar, BTM 1st Stage, BTM, Bangalore""","""+91 7996551546""","""https://www.zomato.com/bangalore/rayalaseema-ruchulu-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjU3NzY1IiwiMTg0ODkxMTUiLCIxODQxMjEzNyIsIjU4NjY1IiwxODg4ODI0MiwiNTUzNzMiLCIxODY2NzY0NSIsIjU3MDIyIiwiMTg4NjY2MTEiLCIxODQxMjE0MCIsIjE4NDE5ODI1IiwiMTg0Mzk2NDIiLCI2MDM0NiIsIjE4MzA1NjE2IiwiMTgzNDYzNDMiLCIxODM1OTkxNSIsIjE4NjQ3NDgzIiwiMTg3MDI3NTQiLCIxODY1NzEyNiIsIjE4NzI3Mjc0IiwiNTkyMDciLCIxODM5ODQyNSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNXRoIEJsb2NrIn19""",700
44700,30,20,3,25,"""1522 - The Pub""","""23, 3rd Floor, Devaraja Arcade, Beside ICICI Bank, ITI Layout, MSR Nagar, New BEL Road, Bangalore""","""+91 7899321522
+91 9148424649""","""https://www.zomato.com/bangalore/1522-the-pub-new-bel-road?context=eyJzZSI6eyJlIjpbIjE4NTc5NDMyIiwiMTgyMjQ2NzIiLDE4NDYwMDYxLCIxODQ4MDAxNiIsIjUyNzE4IiwiMTg1ODgwODQiLCI1MjIwNiJdLCJ0IjoiTmlnaHRsaWZlIFJlc3RhdXJhbnRzIGluIE5ldyBCRUwgUm9hZCJ9fQ==""",1400
30411,8,18,2,18,"""Parivaar""","""#3, 2nd main, 11th Cross, Maruthinagar, Madiwala, Banglore""","""080 42171421
+91 8880808222""","""https://www.zomato.com/bangalore/parivaar-btm?context=eyJzZSI6eyJlIjpbIjE4NzI4MDgyIiwiMTg2MjMwNjQiLCIxODIxNjY4OCIsIjE4MzUzMTAzIiwxODM2OTgxMywiMTg2NzMyOTQiLCIxODc2MTg3NSIsIjE4Nzc4Mjg5IiwiMTg4OTY3NzUiLCIxODYxNjExMCIsIjE4NjY1NjE3IiwiMTg1OTgyMzIiLCIxODU1ODQ1OCIsIjE4OTQ4OTY3IiwiMTg5NDIxNTgiLCIxODc3ODcwNiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNXRoIEJsb2NrIn19""",600
11497,23,9,4,7,"""The Black Pearl""","""105, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore""","""080 49652452""","""https://www.zomato.com/bangalore/the-black-pearl-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjUxMDg1IiwiMTg4MTE2NjgiLCIxODkyNTg2MiIsIjE4NjMyMzYxIiw1NDE2MiwiNTg0MTMiLCIxODc3MjA5NCIsIjU4MzQ5IiwiNTQxNjUiLCIxODUzNzU4NSIsIjE4NTgwNzMwIiwiMTgyMjE1NDQiLCIxODMyMzYzMCIsIjE4NjgzMjU3IiwiNTczNTUiLCIxODY1MTU0NSIsIjE4NTgyNTA3IiwiMTgzODc0MTAiLCIxODYyMDMyMiJdLCJ0IjoiUHVicyAmYW1wOyBCYXJzIGluIEJUTSJ9fQ==""",1400
51289,28,1,1,4,"""Chinese Street""","""G7, Brigade Metropolis, Garudacharpalya, Mahadevapura, Whitefield, Bangalore""","""+91 9900079000
+91 8048657907""","""https://www.zomato.com/bangalore/chinese-street-whitefield?context=eyJzZSI6eyJlIjpbIjE4NDQzMDc3IiwiMTg0MDUwNDUiLCI1OTA0OCIsIjUwMTU1Iiw1NzQwNywiNjA3MzAiLCIxODU2MDQyMyIsIjE4NTgyNDA0IiwiNTIyOTIiLCIxNzk0NjEzMiIsIjE4NzQ4MDY4IiwiMTg3NzkyMDUiLCIxODYxODI3NyIsIjE4NjI4NDIwIiwiMTg1MjgzNDkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=""",650
5965,21,1,1,22,"""Maravanthe""","""Stall 2, Q Court, Garuda Mall, 3rd Floor, Magrat Road, Brigade Road, Bangalore""","""+91 9880754891
+91 9986071922""","""https://www.zomato.com/bangalore/maravanthe-brigade-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzkxNjA3IiwiNTIxMjkiLCI1MDQzMyIsIjUxMDA3IiwxODc1MjI3MCwiMTg0NTUwNjYiLCIxODU1MzcwMiIsIjE4MjE2NjkwIiwiMTg2NjEzMjYiLCI1NDIyNyIsIjU0NjU2IiwiMTg3NTkxMTMiLCIxODM5ODM5OCIsIjE4NDMwNzU1IiwiMTg3NzU4MjUiLCI1Mzk0MiIsIjU1MDQ0IiwiMTg3MTExMDUiLCIxODczMjI4NyIsIjE4NjMyMjQ5IiwiNTE3MTMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyaWdhZGUgUm9hZCJ9fQ==""",650
22018,31,11,2,5,"""Cold Stone Creamery""","""3, Third Floor, Vega City Mall, Bannerghatta Road, Bangalore""","""080 67922488""","""https://www.zomato.com/bangalore/cold-stone-creamery-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4Nzk5MTQzIiwiMTgxNjAwODEiLCIxODY1NjYyMSIsIjUzNzIzIiwxODY0MjU5MSwiMTg4NTgwNTUiLCIxODY1NDQxNSIsIjE4NjE5NTUzIiwiMTg3NDU0MzAiLCIxODU0OTgyMiIsIjU1MDU1IiwiNTY2MjUiLCIxODcwMzg3NSIsIjU5NjIxIiwiMTg2OTUyODIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19""",400
3416,13,4,1,17,"""New Banashankari Donne Biryani""","""134, 9th Cross, 4th Main, Chamrajpet, Basavanagudi, Bangalore""","""+91 8904452279""","""https://www.zomato.com/bangalore/new-banashankari-donne-biryani-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzI3MzI1IiwiNjAxMTciLCI2MDIzMiIsIjE4NjA4NTMwIiwxODQ4NzE4NiwiNTMwMTgiLCIxNzk3ODM1OSIsIjU4NTkzIiwiNTkyMDMiLCIxODcyODMwNCIsIjE4NzI4MDg3IiwiMTg1MjMzMTEiLCIxODQ4NzE5MiIsIjE4MDg5NzA5IiwiMTg2MDg2NjEiLCI1NjM5OSIsIjE4NzI3Nzk1IiwiNTgwMjciLCIxODcyOTgxMSIsIjE4OTUyNTQyIiwiMTg4NjE4NzUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==""",300
43543,32,4,1,2,"""Kentacky Chicken Corner""","""10, Sampangi Tank Road, Richmond Road, Bangalore""","""+91 8861421799
+91 8861446565""","""https://www.zomato.com/bangalore/kentacky-chicken-corner-richmond-road?context=eyJzZSI6eyJlIjpbIjE4ODgyNTE0IiwiMTg4MjA0NzIiLCIxODc5NDEyMCIsIjE4NDI0MDYxIiwxODE0MDc5MCwiMTg4OTM3NjgiLCI1MTE2NyIsIjUyOTkwIiwiNTQ5NjIiLCIxODUxNTI0OSIsIjU4MTcwIiwiNTQxNzMiLCIxODk0NjIwOSIsIjE4NDc2NDM5IiwiNTQwNjIiLCIxODQ3MjM4MCIsIjE4MDg4NjQxIiwiNTE5MTMiLCIxODcxMjU0OSIsIjE4Mzg1NDU0Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBNRyBSb2FkIn19""",300
49608,33,17,6,16,"""Lassi Corner""","""Kariyammana Agrahara, kadubesenahalli, Bellandur, Bangalore""","""+91 8880325972
+91 7406804000""","""https://www.zomato.com/bangalore/lassi-corner-bellandur?context=eyJzZSI6eyJlIjpbIjE4OTMwODg3IiwiNTkzNzciLCI1MDM0MyIsIjE4NjE5OTI0IiwxODYxMDU2MSwiMTg4OTQ3OTAiLCIxODcwMzY5MCIsIjU1NTg0IiwiMTg0NzIzODciLCI1MzQ5MCIsIjE4NjY5MDAzIiwiMTgzNzY4NTIiLCIxODQ0ODM0NCIsIjE4MzY2NjkxIiwiMTg2OTE5NjEiLCIxODY4MDQwMiIsIjE4NjE3OTU0IiwiMTg0MTAxODciLCIxODQ0MzI1NSIsIjE4NTk2OTk4Il0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIFNhcmphcHVyIFJvYWQifX0=""",150
16512,33,4,2,3,"""Paratha Treat""","""18/1, Opposite Mahagapathi Temple, Near Ramdav Medicals, Bellandur, Bangalore""","""+91 9538377268""","""https://www.zomato.com/bangalore/paratha-treat-bellandur?context=eyJzZSI6eyJlIjpbIjE4NTc0MjkxIiwiMTg1Nzc5MzIiLCIxODU3ODk0OSIsIjE4NTY1NTk3IiwxODU5OTgzNywiMTg1OTc0NDUiLCIxODQyNjM3NCIsIjE4NDI2MDgxIiwiMTg0ODE5NzYiLCIxODQ4OTExOSIsIjE4NDg5MzEzIiwiMTg0MzI5NzkiLCIxODQzNTY3NSIsIjE4NDc2NDM3IiwiMTg0NTc2MDUiLCIxODQ5NDA4MiIsIjE4NDUwOTEyIiwiMTg0NjcyNDkiLCIxODQ2NzIxMiIsIjE4NTI5NjQ0IiwiMTg1MzM0OTciLCIxODUzNTU4MCIsIjE4NTM1Njg2IiwiMTg1NDI3MzYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==""",200
11272,7,4,1,7,"""Rotti Mane""","""Opposite Central Mall, Ninth Block, Jayanagar, Bangalore""","""+91 8105590665""","""https://www.zomato.com/bangalore/rotti-mane-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NzkwMTQ5IiwiMTg4NzEwNzkiLCIxODUzMTcxNCIsIjE4Njc4Njg4IiwxODIyMTU2NSwiNTIxNzkiLCIxODc2NTA2MiIsIjE4NTcxMjE5IiwiMTg1NTc0ODQiLCIxODgwODMyNSIsIjE4MjMyNjU0IiwiNTMzNDIiLCIxODY4NzY1NSIsIjE4NzY1NDY0IiwiMTg4MDI0MzciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==""",200
31986,23,2,3,18,"""Happy Brew""","""40, 4th P Cross, Koramangala 5th Block, Bangalore""","""080 40937001
+91 9845034133""","""https://www.zomato.com/bangalore/happy-brew-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjE4NjI3MzY5IiwiMTg2MDU0MTciLCIxODMyMzYzMCIsIjE4NzA5NjI3Iiw1ODg1MywiMTg2MDQyNDkiLCIxODQ4OTExNyIsIjE4ODQxMDU0IiwiMTgyMjQ2NDkiLCIxODYwMjg4MCIsIjE4OTQ3MTY4IiwiNTMyNjQiLCIxODQ4MDA0OSIsIjE4ODQzNjk5IiwiMTgzODU0NDMiLCIxODc3MjA5NCIsIjU0MTI3IiwiNTQ1MDMiLCIxODg2MTI5NCIsIjE4NzAzNTYyIiwiMTg1ODYyMDciXSwidCI6Ik5pZ2h0bGlmZSBSZXN0YXVyYW50cyBpbiBLb3JhbWFuZ2FsYSA1dGggQmxvY2sifX0=""",1000
9917,8,4,2,7,"""RCS Kitchen""","""#6, 12th main, N.S Palya, lakeroad, BTM 2nd stage, Bangalore 560076""","""+91 9886734935""","""https://www.zomato.com/bangalore/rcs-kitchen-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzE1NDE4IiwiNTQxNjUiLCIxODcyNDY4NCIsIjE4NzI3Mjc0IiwxODcxOTgyNywiMTg3MDk1MzQiLCIxODcwMTc1NiIsIjE4ODAxNTc3IiwiMTg3MzMwMDUiLCIxODU5NzAwMSIsIjUxOTE2IiwiNTc4MzIiLCIxODkyNjc0NSIsIjE4OTI2NzkyIiwiMTg2NDQzNzQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==""",500
